Input.victimID,Answer.Q1Url
1647,http://www.theledger.com/article/20130121/NEWS/130129828
5500,http://triblive.com/news/westmoreland/3879340-74/bouldin-hutchison-gun#axzz2n2S3IY4q
5504,http://www.newsplex.com/home/headlines/2-Richmond-Officers-Shot-in-Barricade-Situation-203942271.html
7889,http://www.ksbw.com/news/central-california/salinas/king-city-woman-wanted-for-salinas-homicide/-/5738906/20456314/-/9fl0owz/-/index.html
7967,http://www.wbir.com/news/article/284285/2/Father-son-fatally-shot-by-former-KY-judge-executive
5540,http://www.democratandchronicle.com/article/20130613/NEWS01/306130034/
3993,http://www.examiner.com/article/two-dead-two-wounded-at-shooting-at-private-party
5541,http://www.mercurynews.com/ci_23451735/man-shot-and-killed-north-oakland-after-car
1761,http://usgunviolence.wordpress.com/2013/02/04/killed-ramiro-guzman-kansas-city-mo/
7985,http://www.vnews.com/lifetimes/8054166-95/couple-dead-in-fairlee
5595,http://www.ketv.com/news/local-news/police-called-to-multiple-shootings-in-south-omaha/-/9674510/20585106/-/fsnq0hz/-/
4042,http://www.pnj.com/article/20130430/NEWS01/304300016
4044,http://abclocal.go.com/ktrk/story?id=9081138
8059,http://abclocal.go.com/kabc/story?id=9208363
4050,http://www.stardem.com/image_aa2cc6d2-b992-11e2-ad66-0019bb2963f4.html?mode=jqm
5700,http://columbuspacket.com/2013/06/the-streets-just-took-him-columbus-man-murdered-in-sunday-shooting/
5762,http://caledonianrecord.com/main.asp?SectionID=180&SubSectionID=778&ArticleID=95992
4120,http://www.ledger-enquirer.com/2013/04/29/2483411/dead-body-discovered-in-russell.html
5767,http://missoulian.com/news/local/st-regis-man-told-family-he-had-law-officer-in/article_79c23394-dab0-11e2-8394-001a4bcf887a.html
5792,http://www.wptv.com/dpp/news/region_c_palm_beach_county/west_palm_beach/family-of-slain-dreyfoos-school-custodian-ted-orama-break-silence-in-their-quest-for-answers
8298,http://www.sentinelnews.com/content/he-already-snapped-story-behind-near-murder-suicide-simpsonville
8318,http://tularevoice.com/update-tulare-police-release-names-of-shooting-victims/
4296,http://www.wspa.com/story/22224568/one-man-killed-two-injured-in-buncombe-county-shooting
1948,http://usgunviolence.wordpress.com/2013/01/22/killed-daniel-ovaert-reddick-fl/
1949,http://www.dailymail.co.uk/news/article-2401316/Joshua-Cooke-describes-moment-shot-adopted-parents-19.html
2004,http://www.scpr.org/news/2013/05/09/37186/cabin-where-ex-lapd-cop-christopher-dorner-died-ne/
4355,http://www.wbaltv.com/news/maryland/baltimore-city/city-police-search-for-info-in-mans-slaying/-/10131532/20174056/-/97wuhsz/-/index.html
8437,http://whnt.com/2013/08/27/two-dead-in-murder-suicide/
2023,http://usgunviolence.wordpress.com/2013/02/12/killed-frank-whitted-youngstown-oh/
2037,http://www.wfaa.com/news/crime/Fugitive-Alberto-Morales-shot-killed-near-Lake-Grapevine-191516521.html
2039,http://plymouth.patch.com/groups/police-and-fire/p/plymouth-man-charged-with-homicide-in-mattapan-shooting-death
8471,http://buford.patch.com/groups/police-and-fire/p/two-shot-dead-in-buford-incident
2053,http://usgunviolence.wordpress.com/2013/02/17/killed-ury-david-orange-fl/
8562,http://wlbt.membercenter.worldnow.com/story/23313482/jackson-police-charge-camelot-apt-shooter-with-capital
5868,http://www.wsoctv.com/news/news/local/fatal-shooting-birthday-party-chester-kills-18-yea/nYSdf/
11672,http://abclocal.go.com/kgo/story?section=news/local&id=9326047
8614,http://www.ktvu.com/news/news/sheriffs-office-investigates-fatal-shooting-rodeo/nZjmr/
5889,http://www.elkharttruth.com/article/20131114/NEWS05/711149963
5914,http://www.localmemphis.com/news/local/story/Memphis-Police-are-Investigating-Three-Early/d/story/4uHzuQicRUeaktzz9jGZFg
2115,http://www.nola.com/crime/index.ssf/2013/03/baton_rouge_man_arrested_in_do.html
8659,http://www.courierherald.com/news/222022721.html#
11717,http://www.news-record.com/news/article_64fd24a4-4c8f-11e3-8c8d-0019bb30f31a.html
10294,http://www.arkansasmatters.com/story/update-2-arrested-in-tuesday-nights-shooting-death/d/story/YwRiEg0MNk6zs3PdxMZOgg
8679,http://abclocal.go.com/wpvi/story?section=news/local&id=9235754
2142,http://articles.ktuu.com/2013-02-18/anchorage-police_37165817
11743,http://www.insidesocal.com/sgvcrime/2013/11/16/officials-man-shot-to-death-by-deputy-while-stabbing-aunt-in-rosemead-identified/
8703,http://delaware.newszap.com/southerndelaware/125271-70/milford-shooting-victim-pete-short-mourned
5988,http://www.ksbw.com/news/central-california/salinas/one-person-injured-in-salinas-shooting/-/5738906/20702322/-/fwyc8cz/-/index.html
309,http://www.wwaytv3.com/2012/12/25/deputies-investigate-murders-christmas-eve-christmas-day
8734,http://abclocal.go.com/kfsn/story?id=9236583
2174,http://www.mysanantonio.com/news/local_news/article/Southwest-Side-shooting-victim-ID-d-4293150.php
2177,http://www.kboi2.com/news/local/Mathew-Mohler-Kerns-News-Idaho-192110971.html
6054,http://www.wvgazette.com/News/201307200048
8786,http://www.modbee.com/2013/09/10/2912217/coroner-ids-body-found-in-hatfield.html
11839,http://www.chron.com/neighborhood/cyfair/crime-courts/article/Cypress-mom-son-were-shot-to-death-4992086.php
6113,http://www.mercurynews.com/ci_23559671/police-identify-man-killed-east-oakland-drive-by
2196,http://www.wusa9.com/news/maryland/article/244439/189/2nd-Victim-Dies-In-PG-County-Shooting
11843,http://www.wptv.com/dpp/news/region_s_palm_beach_county/boynton_beach/palm-beach-county-sheriffs-deputy-in-deputy-involved-shooting-in-boynton-beach-on-camille-street
11875,http://www.komonews.com/news/local/Police-Intruder-shot-dead-by-Piece-County-homeowner--232496911.html
11894,http://www.kait8.com/story/24004904/sheriffs-dept-one-man-shot-in-randolph-county
2223,http://lancasteronline.com/article/local/817629_Man-charged-in-Columbia-shooting-death-turns-himself-in.html
2225,http://usgunviolence.wordpress.com/2013/02/21/dead-robert-wade-brazell-adairsville-ga/
6148,http://www.examiner.com/article/man-21-shot-and-left-to-die-back-seat-of-car-outside-convenience-store
2238,http://www.fox5vegas.com/story/22239314/police-man-shot-killed-over-50-debt
11917,http://guardianlv.com/2013/11/houston-shooter-who-killed-three-injured-2-is-arrested-update/
6167,http://kgnb.am/news/dallas-based-law-firm-pondering-lawsuit-seguin-shooting
2276,http://www.dailybreeze.com/general-news/20130124/wilmington-drive-by-shooting-ends-eleaquin-tembladors-dreams
10409,http://www.nbcdfw.com/news/local/Parker-County-Deputies-Standoff-With-Armed-Fugitive-227794821.html
8918,http://wtvr.com/2013/09/13/police-make-arrest-in-sundays-richmond-shooting/
11947,http://www.syracuse.com/news/index.ssf/2013/11/ny_pharmacist_abbas_lodhi_shot_to_death_his_wife_then_killed_2_sons_and_himself.html
2311,http://www.mercurynews.com/ci_22350172/peninsula-molestation-defendant-commits-suicide-attorney-says
10457,http://topics.indystar.com/Indianapolis-Metropolitan-Police/
6247,http://www.hvinsider.com/articles/fridays-city-of-newburgh-shooting-victim-identified/
446,http://www.wcvb.com/news/local/boston-south/Police-ID-men-shot-killed-in-Brockton/-/9848842/17945640/-/hyf1l2z/-/index.html
2330,http://newportplaintalk.com/obit/39254
8977,http://www.kolotv.com/home/headlines/Reno-Police-Two-Bodies-Found-in-Reno-Home-Sienna-Park-Drive-223077241.html
10473,http://www.reviewjournal.com/news/crime-courts/two-found-dead-suspected-murder-suicide-northwest-arizona
2352,http://www.cbsatlanta.com/story/21897438/atlanta-police-arrest-suspect-for-fatal-shooting
6262,http://abclocal.go.com/kfsn/story?section=news/local&id=9162161
6292,http://www.newson6.com/story/22691306/tulsa-police-man-found-dead-worked-for-office-of-juvenile-affairs
6316,http://www.fox10tv.com/news/details-of-apartment-murder-released-in-court
10550,http://www.nydailynews.com/news/national/man-charged-chicago-shooting-death-heaven-sutton-7-article-1.1106182
10572,http://www.wvec.com/my-city/hampton/Woman-shot-dead-in-Hampton-228296641.html
6363,http://www.kobi5.com/news/local-news/item/suspect-arrested-for-chiloquin-murder.html
2456,http://www.fox10tv.com/news/mpd-responds-to-king-st-shooting
6425,http://newstalk1290.com/wichita-falls-police-investigate-murder/
10689,http://www.palmbeachpost.com/news/news/crime-law/riviera-beach-police-investigate-apparent-murder-s/nYxnB/
2485,http://usgunviolence.wordpress.com/2013/02/22/killed-quenshon-dontray-jackson-las-vegas-nv/
2492,http://m.rrstar.com/article/20131030/NEWS/131039975/10333/NEWS
9197,http://www.riverreporter.com/content/14/2013/06/26/body-identified-monticello-blaze-apartment-booby-trapped
6484,http://www.topix.com/wire/city/fern-creek-ky/p3
6496,http://crimeblog.dallasnews.com/2013/07/two-men-fatally-shot-at-northwest-dallas-gas-station.html/
2536,http://usgunviolence.wordpress.com/2013/02/26/killed-anibal-perez-torrez-camden-nj/
657,http://abclocal.go.com/kfsn/story?id=8945476
9300,http://lamarcounty.wdam.com/news/news/69913-names-released-lamar-county-murder-suicide
9301,http://blog.gulflive.com/mississippi-press-news/2013/09/lamar_co_official_2_died_from.html
6518,http://indexjournal.com/main.asp?SectionID=4&SubSectionID=40&ArticleID=17970
6534,http://www.vindy.com/news/2013/jul/09/report-boy-died-within-seconds-of-gunsho/
2614,http://www.theindychannel.com/news/local-news/police-couple-found-dead-in-murder-suicide
9389,http://www.oglecountynews.com/2013/09/16/police-investigating-murder-suicide-in-polo-home/ap9j6zf/
6630,http://www.pennlive.com/midstate/index.ssf/2013/07/pa_man_kills_daughter_8_and_so.html
6632,http://www.fox8tv.com/News/NewsDetails.asp?NewsID=11710
2665,http://www.powelltribune.com/news/item/10738-breaking-triple-homicide-in-clark
6644,http://www.baltimorenewsjournal.com/2013/07/10/suspect-in-delmar-fatal-shooting-arrested-and-charged/
9448,http://projects.latimes.com/homicide/post/floyd-darnell-videau/
12148,http://www.thedenverchannel.com/news/local-news/aurora-police-investigate-possible-double-shooting-early-tuesday-on-lima-street
2672,http://www.macombdaily.com/article/MD/20130304/NEWS01/130309812
6650,http://www.philly.com/philly/blogs/dncrime/Victim-in-overnight-homicide-was-on-probation-for-beating-of-senior-citizen.html
727,http://homicides.suntimes.com/victims/lavonshay-cooper/
2688,http://www.oregonlive.com/portland/index.ssf/2013/10/mother_of_santiago_cisneros_ii.html
6663,http://www.wifr.com/home/headlines/Shooting-on-Woodlawn-Ave-in-Rockford-214845821.html
9477,http://www.jsonline.com/news/crime/14-year-old-boy-killed-during-violent-night-in-milwaukee-b9963272z1-217223561.html
2702,http://www.mercurynews.com/ci_22712854/campbell-man-18-shot-death-sunday-night
2720,http://www.tampabay.com/news/publicsafety/crime/longtime-tampa-lifeguard-found-shot-to-death/1276686
9478,http://www.jsonline.com/news/crime/milwaukee-police-identify-west-side-fatal-shooting-victim-b9977343z1-219959621.html
2781,http://articles.chicagotribune.com/2013-03-09/news/chi-male-victim-critically-wounded-in-south-side-shooting-20130308_1_chatham-neighborhood-south-shore-neighborhood-gunshot-wound
9609,http://stlouis.cbslocal.com/2013/09/24/murder-charges-filed-in-forest-park-shooting/
9631,http://www.dailymail.co.uk/news/article-2430713/Joseph-Olga-Connell-shot-dead-outside-home.html
9660,http://www.mlive.com/lansing-news/index.ssf/2013/09/couple_found_dead_in_apparent.html
12389,http://www.nbcdfw.com/news/local/Teen-Shot-Killed-in-Oak-Cliff-234248461.html
11004,http://www.wane.com/news/crime/shooting-in-south-east-allen-county-leaves-one-man-dead
12401,http://www.tulsaworld.com/news/local/driver-shot-in-head-then-crashes-car-into-restaurant/article_a4e8b352-536b-11e3-82bf-0019bb30f31a.html
2871,http://elkodaily.com/news/local/carlin-shooting-leaves-one-dead-one-wounded/article_77cefd76-8abd-11e2-8221-0019bb2963f4.html
6888,http://onlineathens.com/local-news/2013-07-16/athens-murder-victim-casualty-life-streets
9742,http://www.johnsoncitypress.com/article/111250/johnson-county-woman-had-shot-at-officers-ambulance
12442,http://www.providencejournal.com/breaking-news/content/20131205-providence-police-identify-slain-boy-charge-man-with-murder.ece
823,http://abclocal.go.com/ktrk/story?section=news/local&id=8948635
12463,http://www.cleveland.com/metro/index.ssf/2013/12/two_violent_deaths_in_two_days.html
9767,http://abclocal.go.com/kfsn/story?id=9263254
6906,http://www.omaha.com/article/20130714/NEWS/130719727
9784,http://www.dailymail.co.uk/news/article-2437159/Pennsylvania-home-invasion-Family-feud-inheritance-ends-4-dead.html
11044,http://chicago.cbslocal.com/2013/07/28/gary-man-23-dies-in-shooting/
6920,http://wnow.worldnow.com/story/22835572/tulsa-man-found-lying-in-doorway-dies-of-gunshot-wound
12482,http://www.myfoxal.com/story/24155548/double-murder-suicide-under-investigation-in-pickens-co
2895,http://www.kwqc.com/story/21641381/galesburg-man-shot-and-killed-another-arrested
6927,http://www.witn.com/home/headlines/Man-Dies-After-Shooting-In-Greenville-215376121.html
12489,http://charlotte.cbslocal.com/2013/12/08/husband-and-wife-dead-in-nc-murder-suicide/
833,http://www.ksbw.com/news/central-california/salinas/18-year-old-slain-in-King-City-homicide/-/5738906/18097808/-/sg0dt/-/index.html
12513,http://www.montereyherald.com/localnews/ci_24679589/man-fatally-shot-salinas-after-fist-fight
11055,http://www.kob.com/article/stories/s3202508.shtml#.UqaRgfRDveo
836,http://www.dnainfo.com/chicago/20130111/west-englewood/man-fatally-shot-chest-while-standing-on-porch
11059,http://www.ktbs.com/story/23805347/authoritites-investigating-shooting-at-local-ranch
11063,http://www.fox10tv.com/news/local/mobile-county/friends-of-murder-victim-speak-out-want-justice
6938,http://www.kansas.com/2013/07/25/2905225/man-shot-to-death-at-15th-and.html
7271,http://blogs.ocweekly.com/navelgazing/2013/07/abraham_felmley_bodies_bartlett_park.php
2961,http://www.insidesocal.com/sgvcrime/2013/03/17/woman-killed-in-pomona-officer-involved-shooting/
6955,http://www.startribune.com/local/minneapolis/215656621.html
6968,http://www.woodtv.com/news/local/grand-rapids/3-people-shot-overnight-in-grand-rapids
2965,http://projects.latimes.com/homicide/post/isaac-perez/
2974,http://www.albanyherald.com/news/2013/apr/22/albany-shooting-victim-dies/
889,http://articles.baltimoresun.com/2013-01-12/news/bs-md-ci-multiple-homicides-20130112_1_fatal-shootings-gunshot-wounds-shot-multiple-times
7365,http://www.statesman.com/news/news/crime-law/police-officer-fatally-shot-man-during-confrontati/nY5Zw/
11194,http://www.wcpo.com/news/local-news/hamilton-county/lincoln-heights/police-man-found-shot-to-death-in-lincoln-heights
7077,http://www.huffingtonpost.com/2013/07/19/alexander-mayo-shot-chica_n_3625217.html
3044,http://usgunviolence.wordpress.com/2013/03/19/killed-ronnie-ontiveros-salt-lake-city-ut/
3055,http://www.abc6.com/story/21660324/warwick-police-investigating-murder-suicide
7390,http://www.azfamily.com/news/Driver-shot-in-Goodyear-car-wreck-217097531.html
935,http://usgunviolence.wordpress.com/2013/01/13/killed-edwin-jaimes-farmersville-ca/
7146,http://www.ktiv.com/story/22900914/2013/07/22/update-county-attorney-six-year-old-battle-creek-ne-boy-accidentally-shot
7177,http://www.jsonline.com/news/crime/brfmkehomi23-b9959393z1-216466521.html
7400,http://www.montgomeryadvertiser.com/article/20130728/NEWS01/307280028/
11302,http://www.wsav.com/story/23867253/thunderbolt-police-investigating-overnight-shooting
4443,http://www.krzk.com/7672/update_harrison_businessman_charged_with_murder_bob_eubanks_due_back_in_court_thursday.html
7452,http://www.ktxs.com/news/west-texas-man-charged-after-2-found-slain-in-wall/-/14769632/21219764/-/15oc1imz/-/index.html
11364,http://www.wbbjtv.com/news/local/Four-Charged-in-Holland-Ave-Shooting--231848301.html
7462,http://articles.chicagotribune.com/2013-07-30/news/chi-man-killed-in-south-shore-neighborhood-20130729_1_south-side-shootings-advocate-christ-medical-center-west-garfield-boulevard
7470,http://www.mercedsunstar.com/2013/08/01/3136470/planada-another-deadly-shooting.html
7483,http://jacksonville.com/news/crime/2013-07-30/story/man-shot-dead-springfield-area-monday-night
1006,http://www.kentucky.com/2013/01/16/2478339/12-year-old-critical-after-hazard.html
10151,http://www.examiner.com/article/parrish-road-shooting-victim-identified
1014,http://westchester.news12.com/questions-linger-after-brewster-teen-s-suicide-1.4472623
10195,http://ktla.com/2013/10/09/inglewood-shooting-victims-identified-2-slain-1-critical/#axzz2n23pVR5W
1023,http://www.wric.com/story/20582732/man-accidemtally-shot-by-4-year-old-relative
7578,http://www.nj.com/news/index.ssf/2013/08/newark_man_shot_and_killed_on_13th_avenue_authorities_say.html
10208,http://www.nbcdfw.com/news/local/Paris-Police-Investigating-Quadruple-Homicide-227221721.html
10209,http://dfw.cbslocal.com/2013/10/10/witness-comes-forward-in-quadruple-homicide-in-paris-texas/
4568,http://www.dallasnews.com/news/crime/headlines/20130524-suspect-in-fairview-killings-of-son-grandson-hasnt-discussed-a-motive.ece
7612,http://www.ktvu.com/news/news/crime-law/slain-19yo-was-set-return-sjsu-shooting/nZFjs/
10252,http://www.41nbc.com/news/local-news/28389-second-warner-robins-murder-in-a-week
1251,http://spacecoastdaily.com/2013/01/distraught-palm-bay-man-kills-mother-then-himself/
3166,http://www.bolivarcom.com/view/full_story/21979533/article-6-arrested--1-dead-in-burglary-incident
4615,http://www.myfoxmemphis.com/story/22234825/raleigh-man-found-shot-to-death-in-car
11534,http://www.nbc4i.com/story/23927907/shooting-victim-found-dead-in-vehicle
4663,http://en.wikipedia.org/wiki/Ibragim_Todashev
1276,http://usgunviolence.wordpress.com/2013/01/21/killed-brandon-rashad-catlett-forestville-md/
1100,http://www.annistonstar.com/view/full_story/21474179/article-Police-release-name-of-suspect-in-Oxford-store-shooting
4687,http://wtvr.com/2013/05/21/walcott-place-shooting/
3210,http://usgunviolence.wordpress.com/2013/03/23/killed-michael-bradly-rawlins-frenchtown-mi/
4727,http://www.kjrh.com/dpp/news/local_news/grove-woman-killed-in-domestic-related-shooting
1116,http://articles.dailypress.com/2013-06-28/news/dp-nws-murder-prelim-20130628_1_hampton-judge-white-oak-lodge-two-men
1295,http://www.contracostatimes.com/ci_22433316/pittsburg-suspect-23-who-killed-16-year-old
4741,http://projects.latimes.com/homicide/post/wendell-lashawn-prince/
3247,http://www.wral.com/fairmont-police-say-teen-s-death-gang-related/12276663/
3253,http://www.cnycentral.com/news/story.aspx?id=876172
1127,http://morallowground.com/2013/01/20/father-arrested-in-shooting-death-of-cleveland-girl-navaeh-benson-age-6/
7668,http://www.democratandchronicle.com/article/20130806/NEWS01/308060076/
11580,http://www.goupstate.com/article/20090406/NEWS/904069946
3290,http://www.dailybulletin.com/general-news/20130402/fatal-pomona-police-shooting-victims-name-released
4813,http://abclocal.go.com/wabc/story?section=news/local/long_island&id=9120301
1328,http://www.cbs42.com/content/localnews/story/Late-night-homicide-in-Tuscaloosa/Lds4DB4_ekywPJBZOzBkeg.cspx
3312,https://www.toledoblade.com/Police-Fire/2013/03/28/Toledo-man-30-becomes-city-s-3rd-homicide-in-week.html
7732,http://www.americanownews.com/story/22952283/glenwood-man-dead-after-shooting
1180,http://www.fayobserver.com/articles/2012/07/17/1191225?sac=fo.home
7740,http://www.fox10tv.com/news/warrington-shooting-leaves-teen-dead
1360,http://usgunviolence.wordpress.com/2013/01/24/killed-jose-m-alfaro-indianapolis-in/
3340,http://www.democratandchronicle.com/article/U0/20130326/APC0101/303260362/
1366,http://www.wfla.com/story/20680225/tpd-dispatcher-killed-in-town-n-country-murder-suicide
7743,http://bethlehem.patch.com/groups/police-and-fire/p/wounded-warrior-dead-in-murdersuicide_4809215d
4879,http://www.nydailynews.com/new-york/bronx/bronx-man-21-shot-killed-long-rap-sheet-cops-article-1.1350445
1378,http://www.oregon.gov/osp/NEWSRL/Pages/news/01_25_2013_update_hwy22_hwy18_death.aspx
3419,http://abclocal.go.com/kfsn/story?id=9046331
3421,http://www.kmj580.com/pages/landing/?blockID=659415&feedID=806
4925,http://westchester.news12.com/news/police-investigating-apparent-murder-suicide-of-bernard-and-sabine-icart-in-cornwall-1.5163957
4952,http://bigstory.ap.org/article/sheriff-man-killed-sc-woman-fled-georgia
1426,http://projects.latimes.com/homicide/post/dennis-cubas-lopez/
3511,http://www.14news.com/story/19374776/nypd-officer-gunfire
5085,http://www.masslive.com/news/index.ssf/2013/06/holyokes_2nd_shooting_fatality.html
5086,http://www.wggb.com/2013/06/02/holyoke-detectives-investigate-daytime-shooting/
5149,http://projects.latimes.com/homicide/post/samuel-earl-burge-shot-where-he-grew/
5168,http://www.stltoday.com/news/local/illinois/resident-found-dead-in-east-st-louis-public-housing-complex/article_270b9546-58b5-5ce4-9f6d-16c6a7307c2a.html
3700,http://www.sfexaminer.com/sanfrancisco/dispute-preceded-fatal-shooting-at-san-francisco-apartment-complex/Content?oid=2339180
3759,http://www.kltv.com/story/2994393/three-killed-including-gunman-in-smith-county-courthouse-shoot-out-in-tyler
5223,http://www.nbc12.com/story/22059924/deadly-shooting-in-richmond-city-street
1497,http://www.indystar.com/article/20130124/NEWS02/301240346/
5247,http://www.wifr.com/home/headlines/Homicide-Investigation-in-Belvidere--204027871.html
5271,http://www.utsandiego.com/news/2013/Jun/11/eric-klyaz-shooting-warrant/
5273,http://theexaminer.com/stories/news/update-suspect-identified-fannett-shooting
3795,http://www.kirotv.com/news/news/five-dead-bloody-shootout-federal-way-apartments/nXSkN/
5371,http://abclocal.go.com/kfsn/story?section=news/local&id=9134045
1562,http://usgunviolence.wordpress.com/2013/01/29/killed-william-joseph-perneau-pryor-ok/
1575,http://www.duluthnewstribune.com/event/article/id/254814/
3894,http://www.azfamily.com/news/Suspect-is-arrested-in-Phoenix-drive-by-shooting-203123121.html
5429,http://www.keprtv.com/home/video/Community-deals-with-murder-in-Basin-City-210722651.html
3908,http://www.wmctv.com/story/22066453/questions-rise-after-7th-fatal-police-shooting
7800,http://www.wtrf.com/story/23087460/ohio-woman-shot-in-head-authorities-investigating-murder
1609,http://articles.chicagotribune.com/2013-01-16/news/chi-gary-indiana-homicide-january-15-20130116_1_gary-teen-hamlin-street
7812,http://www.insidesocal.com/sgvcrime/2013/08/09/update-man-killed-in-la-puente-shooting/
5472,http://www.corsicanadailysun.com/local/x1885645850/UPDATE-Suspect-held-in-Wednesday-shooting
7821,http://www.wtoc.com/story/23097078/friends-and-family-remember-kiara-gray-following-her-murder
3954,http://m.utsandiego.com/news/2013/Apr/24/man-shot-killed-escondido/
7873,http://www.nydailynews.com/news/national/ymca-murder-suicide-dad-email-couldn-stopped-article-1.1510620
1644,http://www.themountainpress.com/news/x177809439/Seymour-woman-charged-with-murder-in-January-shooting-death-of-husband
5501,http://www.post-gazette.com/westmoreland/2013/04/20/Police-say-man-killed-wife-son-in-North-Huntingdon/stories/201304200123
3972,http://www.nola.com/crime/index.ssf/2013/05/did_a_fathers_murder_provoke_a.html
3973,http://abclocal.go.com/kfsn/story?id=9075558
5505,http://m.timesdispatch.com/news/local/crime/motive-still-mystery-in-richmond-south-side-murder-suicide/article_915f5eee-8b76-57a1-9504-2cbb711e5c8e.html?mode=jqm
1673,http://www.azcentral.com/community/phoenix/articles/20130201phoenix-residential-shooting-injuries-abrk.html
3977,http://wgnsradio.com/update-all-victims-names-released-in-gold-valley-drive-suicide-murder-investigation-cms-12481
5518,http://m.newsherald.com/news/crime-public-safety/10-year-old-killed-in-alleged-murder-suicide-1.157717
1696,http://www.johnsoncitypress.com/article/104594
7968,http://www.wbir.com/news/article/284285/2/Father-son-fatally-shot-by-former-KY-judge-executive
3995,http://www.nola.com/crime/index.ssf/2013/04/new_orleans_man_dies_after_acc.html
7982,http://www.nola.com/crime/index.ssf/2013/08/orleans_parish_coroner_identif_19.html
5552,http://www.sfgate.com/crime/article/S-F-shooting-kills-2-at-Sunnydale-4598309.php
7984,http://www.vnews.com/lifetimes/8054166-95/couple-dead-in-fairlee
7991,http://www.khou.com/news/local/1-person-shot-at-SWAT-standoff-in-midtown-Houston-219460551.html
8006,http://www.wilsontimes.com/News/Feature/Story/24223013---BREAKING-POINT
1800,http://abclocal.go.com/kgo/story?id=9115269
4051,http://bigstory.ap.org/article/murder-suicide-3-ailing-calif-investigated
1848,http://www.wtvm.com/story/21008899/names-new-details-released-in-columbus-murder-suicide
5676,http://www.timesdispatch.com/news/local/crime/richmond-police-identify--year-old-fatally-shot-saturday/article_609e2c46-d764-11e2-b0f7-001a4bcf6878.html
4081,http://www.wbrz.com/news/one-dead-after-attempted-murder-suicide-overnight/
4082,http://www.msnewsnow.com/story/22141013/1-killed-1-injured-in-bude-gas-station-shooting
8155,http://www.mercurynews.com/breaking-news/ci_23892095/two-deaths-being-investigated-near-oaklands-dimond-park
5697,http://www.legacy.com/obituaries/montgomerynews/obituary.aspx?page=lifestory&pid=147753883
8164,http://www.fox11online.com/news/local/green-bay/howard-shooting-victim-identified-as-david-c-rosenberg
5740,http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCkQFjAA&url=http%3A%2F%2Fwww.metro.us%2Fnewyork%2Fnews%2F2013%2F06%2F19%2Fnypd-officer-fatally-shoots-robbery-suspect-who-fired-at-police%2F&ei=UzmmUv_JCKHJygG55IGADA&usg=AFQjCNHO1511y5bKEr7Jrhc2kTgr8i4ABg&sig2=-e07S6CQxXVkfleZJ3kHxQ
8197,http://wqad.com/2013/08/19/iowa-escapee-suspected-of-shooting-a-deputy/
1882,http://www.reviewjournal.com/news/crime-courts/las-vegas-officers-involved-fatally-shooting-suspect-identified
1886,http://www.mlive.com/news/kalamazoo/index.ssf/2013/02/ralph_elliott_iii_shot_himself.html
8270,http://crimeblog.dallasnews.com/2013/08/three-shot-in-four-hours-in-deadly-night-in-fort-worth.html/
1904,http://www.star-telegram.com/2013/02/10/4612516/man-shot-killed-after-driving.html?rh=1
4150,http://www.krcrtv.com/news/local/prefabricated-bunker-found-in-search-for-shingletown-triplemurder-suspect-shane-miller/-/14322302/20772314/-/3pdhtq/-/index.html
1995,http://usgunviolence.wordpress.com/2013/02/07/killed-diane-reed-hempstead-ny/
4341,http://www.stltoday.com/news/local/crime-and-courts/st-louis-police-investigate-killing-of-pine-lawn-man/article_3b3ac73e-76de-56e1-8e46-377002a07fbc.html
4374,http://citypaper.com/news/murder-ink-1.1463755
2024,http://www.nola.com/crime/index.ssf/2013/02/woman_killed_mardi_gras_night.html
4393,https://www.democratandchronicle.com/article/20130515/NEWS01/305150040/
2050,http://www.americanownews.com/story/21235125/man-fatally-shot-at-etx-american-legion
8488,http://tularevoice.com/update-tulare-police-release-names-of-shooting-victims/
2064,http://usgunviolence.wordpress.com/2013/02/16/killed-carl-wayne-saunders-jr-prince-edward-va/
8520,http://abclocal.go.com/kfsn/story?id=6401028
11658,http://www.postandcourier.com/article/20131113/PC16/131119782
2068,http://www.foxcarolina.com/story/21130196/2-killed-1-injured-in-pair-of-anderson-co-shootings
8619,http://www.pe.com/local-news/san-bernardino-county/san-bernardino-county-headlines-index/20130910-fontana-family-struggles-with-pregnant-womans-slaying.ece
5892,http://www.fingerlakesdailynews.com/news/details.cfm?clientid=16&id=82556
8630,http://wnow.worldnow.com/global/story.asp?s=23325948
8631,http://www.newson6.com/story/23314575/tulsa-stabbing-victim-dies-murder-suspect-arrested
2116,http://www.nola.com/crime/index.ssf/2013/03/baton_rouge_man_arrested_in_do.html
2126,http://www.wtsp.com/news/local/article/299725/8/Cops-2-teens-charged-in-Tampa-shooting
2135,http://www.portlandmercury.com/BlogtownPDX/archives/2013/03/21/examining-the-police-shooting-of-merle-mikal-hatch
2136,http://www.americanownews.com/story/20711536/mansfield-police-arrest-man-in-christmas-eve-shooting-death
5958,http://fox59.com/news/stories/six-shot-three-killed-deadly-day/
2149,http://www.indystar.com/article/20130220/NEWS02/302200030/
8728,http://the-grip.net/2013/09/02/four-griffin-men-arrested-in-connection-with-sunday-night-murder/
311,http://www.newson6.com/story/23595559/two-charged-in-christmas-eve-2012-murder
2163,http://www.wral.com/fayetteville-man-charged-in-motorcyclist-s-death/12130352/
